timestamp,session_id,condition,task_id,trial_index,event_type,tool,item_type,n_points,notes
2026-01-19T22:59:34.289314,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,,,,stroke_color_change,,,,
2026-01-19T22:59:34.295878,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,,,,fill_color_change,,,,
2026-01-19T23:00:02.261818,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,,,test_start,,,,condition=H_PLUS_IA;3_tasks_fixed_order
2026-01-19T23:00:02.265098,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,trial_start,,,,task=cat
2026-01-19T23:00:24.029357,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,tool_change,ELLIPSE,,,
2026-01-19T23:00:26.973011,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-19T23:00:29.826883,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=394.0,y=146.0,w=170.0,h=166.0"
2026-01-19T23:00:35.465674,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,tool_change,TRIANGLE,,,
2026-01-19T23:00:37.327689,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,triangle_start,TRIANGLE,,,
2026-01-19T23:00:38.434739,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,triangle_end,TRIANGLE,QGraphicsPolygonItem,,n_points=3
2026-01-19T23:00:45.615735,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,tool_change,LINE,,,
2026-01-19T23:00:47.347714,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,line_start,LINE,,,
2026-01-19T23:00:47.959672,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,line_end,LINE,QGraphicsLineItem,,"(406.0,166.0)->(445.0,140.0)"
2026-01-19T23:00:48.850808,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,line_start,LINE,,,
2026-01-19T23:00:49.396715,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,line_end,LINE,QGraphicsLineItem,,"(407.0,161.0)->(406.0,81.0)"
2026-01-19T23:00:49.578874,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,line_start,LINE,,,
2026-01-19T23:00:50.528371,0944ec51-8d5c-4d1f-b85f-f2dccee72a9d,H_PLUS_IA,cat,1,line_end,LINE,QGraphicsLineItem,,"(406.0,81.0)->(442.0,137.0)"
